,index,loss,accuracy,type,epoch
54,54.0,1.3805446552145113,0.5289,train,54
55,55.0,1.3753650883173136,0.531,train,55
56,56.0,1.3702386243038527,0.5328,train,56
57,57.0,1.3651629700716457,0.534575,train,57
58,58.0,1.3601355704725568,0.53675,train,58
59,59.0,1.3551562513459874,0.538325,train,59
60,60.0,1.3502220798192304,0.539975,train,60
61,61.0,1.3453291606364244,0.54135,train,61
62,62.0,1.3404763800299986,0.54355,train,62
63,63.0,1.3356615422426428,0.545375,train,63
64,64.0,1.3308822103732991,0.54765,train,64
65,65.0,1.3261374749411665,0.549375,train,65
66,66.0,1.3214268199532948,0.551,train,66
67,67.0,1.316748051965528,0.5525,train,67
68,68.0,1.3121017686792147,0.5542,train,68
69,69.0,1.3074856786370659,0.555375,train,69
70,70.0,1.3029014193300363,0.556925,train,70
71,71.0,1.2983492253460502,0.558675,train,71
72,72.0,1.2938284944100493,0.560425,train,72
73,73.0,1.2893400168347926,0.561825,train,73
74,74.0,1.2848839634705602,0.5638,train,74
75,0.0,2.2651443841700183,0.1511,val,0
76,1.0,2.2497287648130624,0.1613,val,1
77,2.0,2.2162829604719256,0.1795,val,2
78,3.0,2.14840548857925,0.2104,val,3
79,4.0,2.0654383559663345,0.2452,val,4
80,5.0,1.9985662085318796,0.2769,val,5
81,6.0,1.9369994150660124,0.3058,val,6
82,7.0,1.8831675037385034,0.3331,val,7
83,8.0,1.841402586457906,0.3507,val,8
84,9.0,1.8076978500303171,0.3631,val,9
85,10.0,1.7798506099439655,0.3723,val,10
86,11.0,1.7570287734315064,0.3839,val,11
87,12.0,1.738129830968627,0.3951,val,12
88,13.0,1.7222290778011942,0.4014,val,13
89,14.0,1.7087837040226703,0.4056,val,14
90,15.0,1.6973354633395352,0.4106,val,15
91,16.0,1.6874196196742661,0.415,val,16
92,17.0,1.678672325083546,0.419,val,17
93,18.0,1.6708897748556844,0.4242,val,18
94,19.0,1.6638721642454541,0.4277,val,19
95,20.0,1.657464899202869,0.4296,val,20
96,21.0,1.651560097202894,0.4305,val,21
97,22.0,1.6461114528033358,0.4318,val,22
98,23.0,1.641083880816134,0.4346,val,23
99,24.0,1.6364244784352322,0.4357,val,24
100,25.0,1.6320770423576711,0.4373,val,25
101,26.0,1.6279855838389052,0.4395,val,26
102,27.0,1.624106195585028,0.4407,val,27
103,28.0,1.6204087794506652,0.4414,val,28
104,29.0,1.616879014355884,0.442,val,29
105,30.0,1.613525328339624,0.443,val,30
106,31.0,1.6103452493678598,0.4426,val,31
107,32.0,1.6073316942270208,0.4445,val,32
108,33.0,1.6044854347515545,0.4452,val,33
109,34.0,1.6018015248956428,0.4461,val,34
110,35.0,1.599274160364215,0.4475,val,35
111,36.0,1.5969117352103397,0.4494,val,36
112,37.0,1.594706029833643,0.4497,val,37
113,38.0,1.5926539304474423,0.4511,val,38
114,39.0,1.5907510527141524,0.4514,val,39
115,40.0,1.5889794299713091,0.4509,val,40
116,41.0,1.5873261581920952,0.451,val,41
117,42.0,1.5857825107361176,0.4517,val,42
118,43.0,1.5843385211792982,0.4511,val,43
119,44.0,1.582982700353081,0.4529,val,44
120,45.0,1.581703824249111,0.4529,val,45
121,46.0,1.5804972075598913,0.4539,val,46
122,47.0,1.5793620898549636,0.4537,val,47
123,48.0,1.578297885024136,0.4532,val,48
124,49.0,1.5773062572200156,0.4519,val,49
125,50.0,1.576380666787193,0.4511,val,50
126,51.0,1.575511489965783,0.4519,val,51
127,52.0,1.5747021411252586,0.453,val,52
128,53.0,1.573947493358737,0.4525,val,53
129,54.0,1.5732455248213923,0.4523,val,54
130,55.0,1.5725894119323016,0.4524,val,55
131,56.0,1.5719835631118566,0.4529,val,56
132,57.0,1.5714239271863006,0.4534,val,57
133,58.0,1.57090547715309,0.4534,val,58
134,59.0,1.5704293661869495,0.4544,val,59
135,60.0,1.5699956234294938,0.4546,val,60
136,61.0,1.5695989233990797,0.455,val,61
137,62.0,1.569235459620397,0.4545,val,62
138,63.0,1.5689119484396514,0.4544,val,63
139,64.0,1.568627591049902,0.4553,val,64
140,65.0,1.568388027758623,0.4546,val,65
141,66.0,1.568189218524454,0.454,val,66
142,67.0,1.5680291356489358,0.4539,val,67
143,68.0,1.5679115376854649,0.4528,val,68
144,69.0,1.5678401941197255,0.4527,val,69
145,70.0,1.567816825327838,0.4522,val,70
146,71.0,1.5678405580630026,0.453,val,71
147,72.0,1.567908347639016,0.4539,val,72
148,73.0,1.5680184667996695,0.4536,val,73
149,74.0,1.568165901731734,0.4533,val,74
0,,1.5650158850670288,0.4573,test,-1
